Year,Month,Entity ID,Entity Name,Plant Producer Type,Plant Name,Plant State,Plant ID,Generator ID,"
Net Summer Capacity (MW)",Technology,Energy Source Code,Prime Mover Code,Status,"
Nameplate Capacity (MW)"
2019,9,62749,Carolina Poultry Power,Electric CHP,Carolina Poultry Power Farmville,NC,62873,7474,0.3,Other Waste Biomass,AB,ST,(T) Regulatory approvals received. Not under construction,0.8
2019,9,62749,Carolina Poultry Power,Electric CHP,Carolina Poultry Power Farmville,NC,62873,7475,0.3,Other Waste Biomass,AB,ST,(T) Regulatory approvals received. Not under construction,0.8
2019,9,62749,Carolina Poultry Power,Electric CHP,Carolina Poultry Power Farmville,NC,62873,7476,0.1,Other Waste Biomass,AB,ST,(T) Regulatory approvals received. Not under construction,0.1
2019,9,8245,City of Hastings - (NE),Electric Utility,Hastings Community Solar Farm,NE,62833,PV,0.3,Solar Photovoltaic,SUN,PV,"(P) Planned for installation, but regulatory approvals not initiated",1.5
2019,9,60609,"Clean Focus Renewables, Inc.",IPP,Rugged Solar LLC,CA,57960,1,80.0,Solar Photovoltaic,SUN,PV,"(V) Under construction, more than 50 percent complete",80.0
2019,9,40215,"Cordova Electric Coop, Inc",Electric Utility,Eyak Service Center BESS,AK,62714,BESS1,1.0,Batteries,MWH,BA,"(TS) Construction complete, but not yet in commercial operation",1.0
2019,9,61610,"Delaware River Solar, LLC",IPP,Boas Rd #4 Community Solar Farm,NY,62533,1023,2.0,Solar Photovoltaic,SUN,PV,"(V) Under construction, more than 50 percent complete",2.0
2019,9,61610,"Delaware River Solar, LLC",IPP,Burritt Rd Community Solar Farm,NY,62480,635,2.0,Solar Photovoltaic,SUN,PV,"(U) Under construction, less than or equal to 50 percent complete",2.0
2019,9,61610,"Delaware River Solar, LLC",IPP,Gaskill Rd Community Solar Farm,NY,62474,928,5.0,Solar Photovoltaic,SUN,PV,"(U) Under construction, less than or equal to 50 percent complete",5.0
2019,9,61610,"Delaware River Solar, LLC",IPP,Kelly Bridge Road Community Solar Farm,NY,62154,12,2.0,Solar Photovoltaic,SUN,PV,"(V) Under construction, more than 50 percent complete",2.0
2019,9,61610,"Delaware River Solar, LLC",IPP,Sacket Lake Rd #1 Community Solar Farm,NY,62158,11,2.0,Solar Photovoltaic,SUN,PV,"(V) Under construction, more than 50 percent complete",2.0
2019,9,57280,Eagle Creek RE LLC,IPP,Swinging Bridge 2,NY,2634,SWI3,1.2,Conventional Hydroelectric,WAT,HY,"(V) Under construction, more than 50 percent complete",1.2
2019,9,62141,"Ennis Solar, LLC",IPP,"Ennis Solar, LLC",NC,62662,22503,5.0,Solar Photovoltaic,SUN,PV,"(V) Under construction, more than 50 percent complete",5.0
2019,9,61054,Fluvanna Wind Energy 2 LLC,IPP,Gopher Creek Wind Farm,TX,61417,GCWF,158.0,Onshore Wind Turbine,WND,WT,"(TS) Construction complete, but not yet in commercial operation",158.0
2019,9,61037,"Foard City Wind, LLC",IPP,Foard City Wind,TX,61402,FOARD,352.8,Onshore Wind Turbine,WND,WT,"(V) Under construction, more than 50 percent complete",352.8
2019,9,61374,"Foxtail Wind, LLC",Electric Utility,"Foxtail Wind, LLC",ND,61747,1,150.0,Onshore Wind Turbine,WND,WT,"(V) Under construction, more than 50 percent complete",150.0
2019,9,62062,"GD Richmond Buttonwoods I, LLC",IPP,"GD Richmond Buttonwoods I, LLC",RI,62567,GDBUT,1.3,Solar Photovoltaic,SUN,PV,"(TS) Construction complete, but not yet in commercial operation",1.3
2019,9,62061,"GD West Greenwich Victory I, LLC",IPP,"GD West Greenwich Victory I, LLC",RI,62568,GDVIC,1.8,Solar Photovoltaic,SUN,PV,(L) Regulatory approvals pending. Not under construction,1.8
2019,9,60025,Greenbacker Renewable Energy Corporation,IPP,Blue Star,MD,62332,BLUES,7.5,Solar Photovoltaic,SUN,PV,"(U) Under construction, less than or equal to 50 percent complete",7.5
2019,9,60025,Greenbacker Renewable Energy Corporation,IPP,Sol Phoenix,MD,62331,SOLPH,2.5,Solar Photovoltaic,SUN,PV,"(U) Under construction, less than or equal to 50 percent complete",2.5
2019,9,54769,INEOS USA LLC,Industrial,Power Island,TX,10154,GEN2,50.0,Natural Gas Fired Combustion Turbine,NG,GT,"(U) Under construction, less than or equal to 50 percent complete",50.0
2019,9,54769,INEOS USA LLC,Industrial,Power Island,TX,10154,GEN3,50.0,Natural Gas Fired Combustion Turbine,NG,GT,"(U) Under construction, less than or equal to 50 percent complete",50.0
2019,9,60986,"Imperial Valley Solar 2, LLC",IPP,Mount Signal Solar 2,CA,61353,IVS2,153.5,Solar Photovoltaic,SUN,PV,"(V) Under construction, more than 50 percent complete",153.5
2019,9,61957,Kearny Mesa Storage LLC,IPP,Kearny Mesa Storage LLC,CA,62441,U1,1.0,Batteries,MWH,BA,"(U) Under construction, less than or equal to 50 percent complete",1.0
2019,9,54913,NSTAR Electric Company,Electric Utility,Hampden Solar PV,MA,62073,LG390,3.5,Solar Photovoltaic,SUN,PV,"(V) Under construction, more than 50 percent complete",3.5
2019,9,62706,"NY Baldwin I, LLC",IPP,Breesport Road Community Solar Farm,NY,62157,235,2.0,Solar Photovoltaic,SUN,PV,"(V) Under construction, more than 50 percent complete",2.0
2019,9,22091,New-Indy Ontario LLC,Industrial,New-Indy Ontario Mill,CA,10427,GEN2,14.7,Natural Gas Fired Combustion Turbine,NG,GT,"(V) Under construction, more than 50 percent complete",16.5
2019,9,22091,New-Indy Ontario LLC,Industrial,New-Indy Ontario Mill,CA,10427,GEN3,14.7,Natural Gas Fired Combustion Turbine,NG,GT,"(V) Under construction, more than 50 percent complete",16.5
2019,9,60685,Novel Energy Solutions,IPP,Novel Solar Two LLC,MN,62913,SCHNE,5.0,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,5.0
2019,9,62138,"Pecan Grove Solar, LLC",IPP,"Pecan Grove Solar, LLC",NC,62659,1081,5.0,Solar Photovoltaic,SUN,PV,"(V) Under construction, more than 50 percent complete",5.0
2019,9,61515,"Phoebe Energy Project, LLC",IPP,Phoebe Solar,TX,61906,PHOEB,250.0,Solar Photovoltaic,SUN,PV,"(V) Under construction, more than 50 percent complete",250.0
2019,9,61771,Ranchero Wind Farm LLC,IPP,Ranchero Wind Farm LLC,TX,62259,RAN,300.0,Onshore Wind Turbine,WND,WT,"(V) Under construction, more than 50 percent complete",300.0
2019,9,16191,Robbins Lumber Inc,Industrial,Robbins Lumber,ME,50230,WEG,8.5,Wood/Wood Waste Biomass,WDS,ST,"(TS) Construction complete, but not yet in commercial operation",10.0
2019,9,61929,Runway Solar Farm,Electric Utility,Runway  Solar Farm,SC,62397,1,2.0,Solar Photovoltaic,SUN,PV,"(U) Under construction, less than or equal to 50 percent complete",2.0
2019,9,61677,Sol Systems,IPP,Sabattus Solar LLC,NC,62596,11999,5.0,Solar Photovoltaic,SUN,PV,"(V) Under construction, more than 50 percent complete",5.0
2019,9,60163,Soltage LLC,IPP,Ace Solar,SC,61937,18,1.0,Solar Photovoltaic,SUN,PV,"(TS) Construction complete, but not yet in commercial operation",1.0
2019,9,61533,Techren Solar II LLC,IPP,Techren Solar II LLC,NV,61930,TECH2,200.0,Solar Photovoltaic,SUN,PV,"(V) Under construction, more than 50 percent complete",200.0
2019,9,61883,USS DVL Solar CSG,IPP,USS DVL Solar CSG,MN,62360,USDVL,1.0,Solar Photovoltaic,SUN,PV,"(U) Under construction, less than or equal to 50 percent complete",1.0
2019,9,19511,University of Alaska,Commercial,University of Alaska Fairbanks,AK,50711,GEN5,17.0,Conventional Steam Coal,SUB,ST,"(TS) Construction complete, but not yet in commercial operation",17.0
2019,9,61522,"Viridity Energy Solutions, Inc.",IPP,VEC Energy Storage,VT,62907,VEC,1.9,Batteries,MWH,BA,(L) Regulatory approvals pending. Not under construction,1.9
2019,9,62711,Wabasha Solar LLC,IPP,Wabasha Solar,MN,62800,WAB,1.0,Solar Photovoltaic,SUN,PV,"(V) Under construction, more than 50 percent complete",1.0
2019,9,62712,Winona Solar I LLC,IPP,Winona Solar,MN,62799,WIN,1.0,Solar Photovoltaic,SUN,PV,"(V) Under construction, more than 50 percent complete",1.0
2019,10,61012,AES Distributed Energy,IPP,Palmer,MA,62135,PAL01,3.5,Solar Photovoltaic,SUN,PV,"(TS) Construction complete, but not yet in commercial operation",3.5
2019,10,62051,Airport Solar LLC,IPP,Airport Solar,OR,62560,APS,47.3,Solar Photovoltaic,SUN,PV,"(U) Under construction, less than or equal to 50 percent complete",47.3
2019,10,61973,Black Hills Electric Generation LLC,IPP,Busch Ranch II Wind Farm,CO,62445,WT,59.4,Onshore Wind Turbine,WND,WT,"(V) Under construction, more than 50 percent complete",59.4
2019,10,16604,City of San Antonio - (TX),Electric Utility,Commerce Solar,TX,62610,PV1,5.0,Solar Photovoltaic,SUN,PV,"(V) Under construction, more than 50 percent complete",5.0
2019,10,56769,Consolidated Edison Development Inc.,IPP,CED Northampton Solar LLC,MA,62695,NSMA,4.3,Solar Photovoltaic,SUN,PV,"(U) Under construction, less than or equal to 50 percent complete",4.3
2019,10,61060,Cypress Creek Renewables,IPP,Lampwick,TX,61872,GEN1,7.5,Solar Photovoltaic,SUN,PV,"(U) Under construction, less than or equal to 50 percent complete",7.5
2019,10,62132,DWW Solar ll LLC,IPP,DWW Solar ll,CT,62657,DWWS,36.9,Solar Photovoltaic,SUN,PV,"(U) Under construction, less than or equal to 50 percent complete",36.9
2019,10,61926,"Dryden-Tompkins Solar I, LLC",IPP,Ellis Solar,NY,62413,ELLIS,18.0,Solar Photovoltaic,SUN,PV,"(V) Under construction, more than 50 percent complete",18.0
2019,10,60496,Enerparc Inc.,IPP,Brush Solar Center,OR,61844,BRUSH,2.8,Solar Photovoltaic,SUN,PV,"(P) Planned for installation, but regulatory approvals not initiated",2.8
2019,10,60496,Enerparc Inc.,IPP,Morgan Solar Center,OR,61855,MORGN,3.0,Solar Photovoltaic,SUN,PV,"(P) Planned for installation, but regulatory approvals not initiated",3.0
2019,10,60496,Enerparc Inc.,IPP,Vale Solar Center,OR,61856,VALE,3.0,Solar Photovoltaic,SUN,PV,"(P) Planned for installation, but regulatory approvals not initiated",3.0
2019,10,60259,"Green River Wind Farm, LLC",IPP,Green River Wind Farm,IL,60471,GRNRV,212.0,Onshore Wind Turbine,WND,WT,"(V) Under construction, more than 50 percent complete",212.0
2019,10,19547,Hawaiian Electric Co Inc,Electric Utility,West Loch Solar One,HI,61987,WLS1,20.0,Solar Photovoltaic,SUN,PV,"(V) Under construction, more than 50 percent complete",20.0
2019,10,62752,"Holiday Hill Community Wind, LLC",IPP,Holiday Hill Community Wind,MA,62897,HHCW1,5.0,Onshore Wind Turbine,WND,WT,"(U) Under construction, less than or equal to 50 percent complete",5.0
2019,10,61925,"Middlesex-Yates Solar, LLC",IPP,Daum Solar,NY,62412,DAUM,4.0,Solar Photovoltaic,SUN,PV,"(P) Planned for installation, but regulatory approvals not initiated",4.0
2019,10,54913,NSTAR Electric Company,Electric Utility,East Longmeadow Solar PV,MA,62059,LG400,5.0,Solar Photovoltaic,SUN,PV,"(V) Under construction, more than 50 percent complete",5.0
2019,10,60975,"SR Innovation, LLC",IPP,SR Innovation - NIKE PV,TN,61332,NIKE2,1.7,Solar Photovoltaic,SUN,PV,(L) Regulatory approvals pending. Not under construction,1.7
2019,10,61699,SR Meridian II,IPP,Meridian II,MS,62164,MRDII,5.0,Solar Photovoltaic,SUN,PV,"(V) Under construction, more than 50 percent complete",5.0
2019,10,16657,San Jose/Santa Clara Water P C,Commercial,SJ/SC WPCP,CA,56080,EG4,3.5,Other Waste Biomass,OBG,IC,"(U) Under construction, less than or equal to 50 percent complete",3.5
2019,10,16657,San Jose/Santa Clara Water P C,Commercial,SJ/SC WPCP,CA,56080,EG5,3.5,Other Waste Biomass,OBG,IC,"(U) Under construction, less than or equal to 50 percent complete",3.5
2019,10,16657,San Jose/Santa Clara Water P C,Commercial,SJ/SC WPCP,CA,56080,EG6,3.5,Other Waste Biomass,OBG,IC,"(U) Under construction, less than or equal to 50 percent complete",3.5
2019,10,16657,San Jose/Santa Clara Water P C,Commercial,SJ/SC WPCP,CA,56080,EG7,3.5,Other Waste Biomass,OBG,IC,"(U) Under construction, less than or equal to 50 percent complete",3.5
2019,10,60531,Standard Solar,IPP,Sugarhill Road - Solitude Solar CSG,NY,62788,X0040,5.0,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,5.0
2019,10,61884,USS Brude Solar CSG,IPP,USS Brude Solar CSG,MN,62361,USBRU,1.0,Solar Photovoltaic,SUN,PV,"(U) Under construction, less than or equal to 50 percent complete",1.0
2019,10,61840,USS Rapidan Solar,IPP,USS Rapidan Solar CSG,MN,62338,USRAP,1.0,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,1.0
2019,10,61980,Valta Energy,IPP,Mauka FIT One,HI,58662,3501,3.5,Solar Photovoltaic,SUN,PV,"(U) Under construction, less than or equal to 50 percent complete",3.5
2019,10,62715,Westbound Solar LLC,Commercial,Amazon Denver DEN3,CO,62877,ADEN3,4.6,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,4.6
2019,10,20856,Wisconsin Power & Light Co,Electric Utility,Riverside Energy Center,WI,55641,CTG3,225.0,Natural Gas Fired Combined Cycle,NG,CT,"(V) Under construction, more than 50 percent complete",232.9
2019,10,20856,Wisconsin Power & Light Co,Electric Utility,Riverside Energy Center,WI,55641,CTG4,225.0,Natural Gas Fired Combined Cycle,NG,CT,"(V) Under construction, more than 50 percent complete",232.9
2019,10,20856,Wisconsin Power & Light Co,Electric Utility,Riverside Energy Center,WI,55641,STG2,250.0,Natural Gas Fired Combined Cycle,NG,CA,"(V) Under construction, more than 50 percent complete",260.1
2019,10,59260,Wright Solar Park LLC,IPP,Wright Solar Park,CA,59525,FRWSP,200.0,Solar Photovoltaic,SUN,PV,"(V) Under construction, more than 50 percent complete",200.0
2019,11,61541,"1634 Solar, LLC",IPP,1634 Solar,SC,61935,3,2.0,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,2.0
2019,11,61012,AES Distributed Energy,IPP,Founders Homestead Farms Solar,RI,62302,RFH01,4.5,Solar Photovoltaic,SUN,PV,"(TS) Construction complete, but not yet in commercial operation",4.5
2019,11,61544,"Bani Solar, LLC",IPP,Bani Solar,SC,61938,4,2.0,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,2.0
2019,11,61519,"Blackville Solar Farm, LLC",IPP,"Blackville Solar Farm, LLC",SC,61918,1,7.2,Solar Photovoltaic,SUN,PV,"(U) Under construction, less than or equal to 50 percent complete",7.2
2019,11,62063,"Blue Summit III Wind, LLC",IPP,Blue Summit III Wind,TX,62566,BS3,200.2,Onshore Wind Turbine,WND,WT,"(U) Under construction, less than or equal to 50 percent complete",200.2
2019,11,62084,DG Florham Park Solar LLC,IPP,DG Florham Park Solar LLC,NJ,62586,BASF,2.0,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,2.0
2019,11,61610,"Delaware River Solar, LLC",IPP,Chambers Road Solar,NY,62860,263,4.0,Solar Photovoltaic,SUN,PV,(L) Regulatory approvals pending. Not under construction,4.0
2019,11,61610,"Delaware River Solar, LLC",IPP,Dryden Rd #2 Community Solar Farm,NY,62477,372,2.0,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,2.0
2019,11,61610,"Delaware River Solar, LLC",IPP,State Route 64N Community Solar Farm,NY,62520,1089,1.2,Solar Photovoltaic,SUN,PV,(L) Regulatory approvals pending. Not under construction,1.2
2019,11,61610,"Delaware River Solar, LLC",IPP,Woodoak Drive Community Solar Farm,NY,62479,175,2.0,Solar Photovoltaic,SUN,PV,"(U) Under construction, less than or equal to 50 percent complete",2.0
2019,11,3046,Duke Energy Progress - (NC),Electric Utility,Asheville,NC,2706,CT5,191.2,Natural Gas Fired Combined Cycle,NG,CT,"(V) Under construction, more than 50 percent complete",191.2
2019,11,3046,Duke Energy Progress - (NC),Electric Utility,Asheville,NC,2706,CT7,191.2,Natural Gas Fired Combined Cycle,NG,CT,"(V) Under construction, more than 50 percent complete",191.2
2019,11,3046,Duke Energy Progress - (NC),Electric Utility,Asheville,NC,2706,ST6,102.0,Natural Gas Fired Combined Cycle,NG,CA,"(V) Under construction, more than 50 percent complete",102.0
2019,11,3046,Duke Energy Progress - (NC),Electric Utility,Asheville,NC,2706,ST8,102.0,Natural Gas Fired Combined Cycle,NG,CA,"(V) Under construction, more than 50 percent complete",102.0
2019,11,58970,"Ecoplexus, Inc",IPP,Grandy PV 1,NC,59518,GRAND,20.0,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,20.0
2019,11,61857,Five Forks Solar,IPP,Five Forks Solar,NC,59951,5FRK,20.0,Solar Photovoltaic,SUN,PV,"(U) Under construction, less than or equal to 50 percent complete",20.0
2019,11,61728,GlidePath Power Operations LLC,IPP,Prospect Storage,TX,62753,BESS,9.9,Batteries,MWH,BA,"(V) Under construction, more than 50 percent complete",9.9
2019,11,9234,Indiana Municipal Power Agency,Electric Utility,Crawfordsville 2 Solar Park,IN,62484,SCRA2,7.9,Solar Photovoltaic,SUN,PV,"(U) Under construction, less than or equal to 50 percent complete",7.9
2019,11,9234,Indiana Municipal Power Agency,Electric Utility,Crawfordsville 3 Solar Park,IN,62485,SCRA3,4.8,Solar Photovoltaic,SUN,PV,"(U) Under construction, less than or equal to 50 percent complete",4.8
2019,11,59458,Landfill Energy Systems Florida,IPP,Sarasota County LFGTE Facility,FL,59686,LESF4,1.6,Landfill Gas,LFG,IC,"(U) Under construction, less than or equal to 50 percent complete",1.6
2019,11,61401,North 301 Solar        ,IPP,North 301 Solar,NC,61778,N301,26.9,Solar Photovoltaic,SUN,PV,"(U) Under construction, less than or equal to 50 percent complete",26.9
2019,11,62047,"Roadrunner Solar, LLC",IPP,"Roadrunner, LLC",TX,62561,RODR1,200.0,Solar Photovoltaic,SUN,PV,"(U) Under construction, less than or equal to 50 percent complete",200.0
2019,11,61502,"Sholes Wind Energy Center, LLC",IPP,Sholes Wind Energy Center,NE,61889,WSN1,160.0,Onshore Wind Turbine,WND,WT,"(U) Under construction, less than or equal to 50 percent complete",160.0
2019,11,59770,"Shorthorn Holdings, LLC",IPP,Shorthorn Holdings,SC,60028,PV1,15.4,Solar Photovoltaic,SUN,PV,(L) Regulatory approvals pending. Not under construction,15.4
2019,11,58658,Sunlight Partners,IPP,Cash Solar,NC,60178,PV1,5.0,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,5.0
2019,11,2770,Terra-Gen Operating Co-Wind,IPP,Voyager Wind I,CA,60594,VYGR1,131.1,Onshore Wind Turbine,WND,WT,"(U) Under construction, less than or equal to 50 percent complete",131.1
2019,12,60600,"Adams Solar, LLC",IPP,Adams Solar,NC,60949,PV1,2.0,Solar Photovoltaic,SUN,PV,"(P) Planned for installation, but regulatory approvals not initiated",2.0
2019,12,59496,Allete Clean Energy,IPP,Glen Ullin Energy Center,ND,62938,39001,106.7,Onshore Wind Turbine,WND,WT,(T) Regulatory approvals received. Not under construction,106.7
2019,12,59496,Allete Clean Energy,IPP,South Peak Wind,MT,62939,41001,80.0,Onshore Wind Turbine,WND,WT,(T) Regulatory approvals received. Not under construction,80.0
2019,12,61617,"Alpha Value Solar, LLC",IPP,Alpha Value Solar,NC,62054,AVS01,5.0,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,5.0
2019,12,60281,"Altus Power America Management, LLC",IPP,FastSun 2,MN,62696,FS2,1.0,Solar Photovoltaic,SUN,PV,"(U) Under construction, less than or equal to 50 percent complete",1.0
2019,12,15399,Avangrid Renewables LLC,IPP,Karankawa Wind LLC,TX,61343,WT1,200.0,Onshore Wind Turbine,WND,WT,"(U) Under construction, less than or equal to 50 percent complete",200.0
2019,12,15399,Avangrid Renewables LLC,IPP,Otter Creek Wind Farm LLC,IL,61344,WT1,129.0,Onshore Wind Turbine,WND,WT,"(U) Under construction, less than or equal to 50 percent complete",129.0
